34.3815812360416,38.2307447220664,52.2366301767844,59.0278137105217,28.2884204989094
78.4753090949085,74.6471677215304,82.3745815351765,95.970556140108,28.983942667458
5.67630081102023,8.91962115373462,16.4920506323897,28.6460451492887,29.5856449940225
90.3573924771995,90.8693374304567,98.9878333473872,112.83517363241,118.070135461392
72.1982531161276,71.0685763163492,79.5619902727402,92.6406272387631,72.2663899481847
16.5121220568507,23.8038892585319,33.3280731181262,43.0560478988,35.7239579278574
61.7515163457468,73.1848361382727,83.4353517708804,90.9101466075921,81.387943741946
21.9197447600521,28.5911969563458,41.684110542821,49.0476443626376,44.9341785221616
61.9136942486615,60.526559069287,69.8223539884789,81.4004798777872,84.951434740128
44.4917050576741,45.0928343834821,57.433481880108,70.8714211568259,54.1972973999657
33.7136774961555,35.9234614819288,45.2798257446219,56.5506391985141,47.8094841270569
63.79001885099,69.304064305732,81.3076011960729,91.3391757896829,45.671706528182
18.2802401591289,12.5123323483858,22.8706710333685,30.1429872027572,-4.20774350913578
18.6580659305288,23.1244970809203,33.5192256790133,39.2171746492628,20.1364270732664
74.0585151023903,71.7497181680519,80.4112193027038,92.7898024205563,74.5624636726672
30.2344882723446,14.1306936605833,23.2005789236781,33.8333384539443,35.688986597892
22.278320409361,23.1416650563478,35.8374433932982,44.1826162420526,24.2016785017901
